year,latitude,longitude,estimated_woodchuck_population,VOLCF_AC_UNADJ,wood_chucked_per_woodchuck_lbs,total_wood_chucked_lbs
2029,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2030,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2031,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2032,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2033,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2034,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2035,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2036,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2037,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2038,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2039,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2040,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2041,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2042,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2043,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2044,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2045,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2046,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2047,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2048,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2049,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2050,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2051,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2052,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2053,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2054,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2055,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2056,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2057,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2058,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2059,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2060,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2061,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2062,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2063,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2064,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2065,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2066,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2067,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2068,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2069,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2070,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2071,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2072,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2073,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2074,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2075,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2076,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2077,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2078,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2079,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2080,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2081,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2082,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2083,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2084,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2085,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2086,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2087,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2088,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2089,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2090,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2091,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2092,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2093,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2094,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2095,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2096,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2097,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2098,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2099,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2100,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2101,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2102,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2103,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2104,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2105,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2106,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2107,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2108,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2109,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2110,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2111,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2112,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2113,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2114,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2115,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2116,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2117,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2118,40.8,-80.2,74.84147082658022,746.3888328,9.15728553637274,685.3447183211055
2018,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2019,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2020,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2021,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2022,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2023,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2024,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2025,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2026,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2027,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2028,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2029,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2030,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2031,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2032,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2033,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2034,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2035,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2036,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2037,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2038,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2039,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2040,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2041,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2042,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2043,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2044,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2045,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2046,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2047,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2048,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2049,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2050,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2051,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2052,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2053,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2054,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2055,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2056,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2057,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2058,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2059,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2060,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2061,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2062,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2063,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2064,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2065,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2066,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2067,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2068,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2069,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2070,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2071,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2072,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2073,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2074,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2075,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2076,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2077,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2078,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2079,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2080,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2081,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2082,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2083,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2084,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2085,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2086,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2087,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2088,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2089,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2090,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2091,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2092,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2093,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2094,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2095,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2096,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2097,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2098,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2099,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2100,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2101,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2102,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2103,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2104,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2105,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2106,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2107,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2108,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2109,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2110,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2111,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2112,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2113,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2114,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2115,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2116,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2117,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2118,41.1,-80.0,37.580738452188015,77.74883675,0.757002271006813,28.44870435441939
2018,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2019,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2020,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2021,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2022,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2023,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2024,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2025,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2026,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2027,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2028,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2029,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2030,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2031,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2032,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2033,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2034,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2035,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2036,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
2037,40.5,-80.1,1588.101164910859,66.08651123749999,0.6104857024248492,969.5130551823271
